problem,ingredient,product name,product link
acne,"Aqua (Water), Propylene Glycol, Ammonium Polyacryloyldimethyl Taurate, Azelaic Acid 5.0%, Squalane 5.0%, Salicylic Acid 2.0%, Glyceryl Stearate, Disodium EDTA, PEG-100 Stearate, Sodium Hydroxide, Bakuchiol 0.5%","5.0% | Flawless Neutralising Gel
        

            Dr. Sam Bunting Skincare",https://inkeedecoder.com/products/dr-sam-bunting-skincare-flawless-neutralising-gel
acne,"Aqua (Water/​Eau), Butylene Glycol, Niacinamide 10.0%, Azelaic Acid 5.0%, Dicaprylyl Carbonate, Glycerin, Ethoxydiglycol, Cetearyl Alcohol, Dimethyl Isosorbide, Bakuchiol 1.0%, Tapioca Starch, Benzyl Alcohol, Allantoin, Sodium Stearoyl Glutamate, Xanthan Gum, Phenoxyethanol, Hydroxypinacolone Retinoate 0.2%, Disodium EDTA, Dehydroacetic Acid, Polymethylsilsesquioxane","5.0% | Flawless Nightly Serum
        

            Dr. Sam Bunting Skincare",https://inkeedecoder.com/products/dr-sam-bunting-skincare-flawless-nightly-serum
acne,"Benzoyl Peroxide 5.0%, Water (Aqua), Propylene Glycol (Hydration/​Penetration Enhancer), Bisabolol, Allantoin (Skin-Soothing), Acrylates/​ C10- 30 Alkyl Acrylate Crosspolymer (Texture-Enhancing), Hydroxyethylcellulose (Texture-Enhancing), Sodium Citrate (Stabilizer), Laureth-4 (Stabilizer), Caprylyl Glycol, Hexylene Glycol (Preservatives), Sodium Hydroxide (Ph Adjuster), Disodium EDTA (Stabilizer), Phenoxyethanol (Preservative)","5.0% | Clear Extra Strength Daily Skin Clearing Treatment With 5% Benzoyl Peroxide
        

            Paula's Choice",https://inkeedecoder.com/products/paulas-choice-clear-extra-strength-daily-skin-clearing-treatment-with-5-benzoyl-peroxide
acne,"Benzoyl Peroxide 4.0%, Water, Glycerin, Propylene Glycol, Cocamidopropyl Hydroxysultaine, Sodium C14-16 Olefin Sulfonate, Xanthan Gum, Potassium Hydroxide, Ceramide NP, Ceramide AP, Ceramide EOP, Carbomer, Niacinamide, Glycolic Acid, Sodium Chloride, Sodium Citrate, Sodium Hyaluronate, Sodium Lauroyl Lactylate, Sodium Hydroxide, Cholesterol, Phenoxyethanol, Propanediol, Citric Acid, Tetrasodium EDTA, Diethylhexyl Sodium Sulfosuccinate, Phytosphingosine, Ethylhexylglycerin, Benzoic Acid","4.0% | Acne Foaming Cleanser
        

            CeraVe",https://inkeedecoder.com/products/cerave-acne-foaming-cleanser
acne,"Benzoyl Peroxide 3.5%, Bentonite, Benzyl Alcohol, Citric Acid, Disodium EDTA, Glycerin, Kaolin, Menthol, Parfum, Sodium Citrate, Sodium Hydroxide, Sodium Methyl Cocoyl Taurate, Titanium Dioxide, Water (Eau), Xanthan Gum","3.5% | Rapid Clear Stubborn Acne Cleanser
        

            Neutrogena",https://inkeedecoder.com/products/neutrogena-rapid-clear-stubborn-acne-cleanser
acne,"Benzoyl Peroxide 2.5%, Water, Butylene Glycol, Carbomer, Potassium Sorbate, Phenoxyethanol, Diazolidinyl Urea, Sodium Hydroxide","2.5% | Treatment (2.5% Benzoyl Peroxide)
        

            Acne.org",https://inkeedecoder.com/products/acne-org-treatment-2-5-benzoyl-peroxide
acne,"Benzoyl Peroxide 2.5%, Water (Aqua), Propylene Glycol, Bisabolol, Allantoin, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Hydroxyethylcellulose, Sodium Citrate, Laureth-4, Caprylyl Glycol, Hexylene Glycol, Sodium Hydroxide, Disodium EDTA, Phenoxyethanol","2.5% | Clear Regular Strength Daily Skin Clearing Treatment With 2.5% Benzoyl Peroxide
        

            Paula's Choice",https://inkeedecoder.com/products/paulas-choice-clear-regular-strength-daily-skin-clearing-treatment-with-2-5-benzoyl-peroxide
acne,"Water/​Aqua/​Eau, Coconut Alkanes, Ammonium Acryloyldimethyltaurate/​Vp Copolymer, Glycerin, Pentylene Glycol, Sclerocarya Birrea Seed Oil, Wheat Amino Acids, Ananas Sativus (Pineapple) Fruit Extract, Berberis Vulgaris Root Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Coco-Caprylate/​Caprate, Panthenol, Sodium Pca, Sodium Hyaluronate Crosspolymer, Dipotassium Glycyrrhizate, Niacinamide, Cyclodextrin, Sodium Hyaluronate, Sodium Lactate, Phenoxyethanol, Hydroxyproline, Trisodium Ethylenediamine Disuccinate, Citric Acid, Caprylyl Glycol, Chlorphenesin, Ethylhexylglycerin",Drunk Elephant B-Hydra Intensive Hydration Serum,https://inkeedecoder.com/products/drunk-elephant-b-hydra-intensive-hydration-serum
acne,"Water/​Aqua/​Eau, Coconut Alkanes, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Glycerin, Pentylene Glycol, Sclerocarya Birrea Seed Oil, Wheat Amino Acids, Ananas Sativus (Pineapple) Fruit Extract, Berberis Vulgaris Root Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Coco-Caprylate/​Caprate, Panthenol, Sodium PCA, Sodium Hyaluronate Crosspolymer, Dipotassium Glycyrrhizate, Niacinamide, Cyclodextrin, Sodium Hyaluronate, Sodium Lactate, Phenoxyethanol, Sodium Benzoate, Hydroxyproline, Trisodium Ethylenediamine Disuccinate, Citric Acid, Caprylyl Glycol, Chlorphenesin, Potassium Sorbate, Ethylhexylglycerin",Drunk Elephant B-hydra™ Intensive Hydration Serum,https://inkeedecoder.com/products/drunk-elephant-b-hydra-tm-intensive-hydration-serum-2
acne,"Water, Propanediol, Butylene Glycol, Cocamidopropyl Dimethylamine, Polysorbate 20, Sodium Hyaluronate, Lactic Acid, Glycerin, Berberis Vulgaris (Barberry) Root Extract, Methyl Gluceth-20, Allantoin, Panthenol, Disodium EDTA, Phenoxyethanol, Caprylyl Glycol",Pretty Privates Premium Back Acne Spray,https://inkeedecoder.com/products/pretty-privates-premium-back-acne-spray
acne,"Aqua, Propylheptyl Caprylate, Isoamyl Laurate, Isoamyl Cocoate, Butylene Glycol, Morus Nigra Fruit Extract, Lycium Chinense Fruit Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Berberis Vulgaris Root Extract, Glycerin, Trehalose, Urea, Serine, Pentylene Glycol, Glyceryl Polyacrylate, Algin, Caprylyl Glycol, Sodium Hyaluronate, Pullulan, Dipropylene Glycol, Ethylhexylglycerin, Caprylhydroxamic Acid, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Squalane (Olive), Lecithin, Helianthus Annuus (Sunflower) Seed Oil, Ascorbyl Palmitate, Tocopherol, Caprylic/​Capric Triglyceride, Copernicia Cerifera (Carnauba) Wax, Decyl Glucoside, Sodium Stearoyl Glutamate, Parfum, Disodium Phosphate, Potassium Phosphate, Alpha-Isomethyl Ionone, Benzyl Salicylate, Limonene, Hydroxycitronellal",Sane Hyaluronic Acid + Vitamin C + E,https://inkeedecoder.com/products/sane-hyaluronic-acid-vitamin-c-e
acne,"Aqua, Rosa Damascena Extract, Rosa Centifolia Extract, Rosa Damascena Flower Water, Glycerin, Pelargonium Graveolens Flower Oil, Pyrus Malus Fruit Extract, Morus Nigra Fruit Extract, Lycium Chinense Fruit Extract, Fragaria Chiloensis Fruit Extract, Berberis Vulgaris Root Extract, Camellia Japonica Flower Extract, Aloe Barbadensis Leaf Extract, Fructan, Tocopherol, Triticum Vulgare (Wheat) Bran Extract",CoNatural Rose Face Gel,https://inkeedecoder.com/products/conatural-rose-face-gel
acne,"Aqua, Dipropylene Glycol, Butylene Glycol, Polysorbate 20, Pentylene Glycol, Salicylic Acid, Panthenol, Sodium Hyaluronate, Dipotassium Glycyrrhizate, Glycyrrhiza Glabra (Licorice) Root Extract, Berberis Vulgaris (Barberry) Root Extract, Lauric Acid, Allantoin, Glycerin, PEG/​PPG-17/​6 Copolymer, Methyl Gluceth-20, Glycereth-26, Sodium Hydroxide, Sodium Metabisulfite, Disodium EDTA, Potassium Sorbate",Paula's Choice Clear Exfoliating Body Spray,https://inkeedecoder.com/products/paulas-choice-clear-exfoliating-body-spray
acne,"Aqua, Glycerin, Niacinamide, Trehalose, Pentylene Glycol, Algin, Butylene Glycol, Morus Nigra Fruit Extract, Lycium Chinense Fruit Extract, Fragaria Chiloensis Fruit Extract, Berberis Vulgaris Root Extract, Caprylyl Glycol, Sodium Hyaluronate, Caprylic/​Capric Triglyceride, Copernicia Cerifera (Carnauba) Wax, Pullulan, Urea, Serine, Xanthan Gum, Glyceryl Polyacrylate, Sorbitan Oleate Decylglucoside Crosspolymer, Phenoxyethanol, Ethylhexylglyceryl Behenate, Parfum, Disodium Phosphate, Potassium Phosphate, Alpha-Isomethyl Ionone, Benzyl Salicylate, Limonene, Hydroxycitronellal",Sane Niacinamide 7% Anti-pollution Face Serum,https://inkeedecoder.com/products/sane-niacinamide-7-anti-pollution-face-serum
acne,"Aqua, Glycerin, Niacinamide, Trehalose, Pentylene Glycol, Algin, Butylene Glycol, Morus Nigra Fruit Extract, Lycium Chinense Fruit Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Berberis Vulgaris Root Extract, Caprylyl Glycol, Sodium Hyaluronate, Caprylic/​Capric Triglyceride, Copernicia Cerifera (Carnauba) Wax, Pullulan, Urea, Serine, Xanthan Gum, Glyceryl Polyacrylate, Decyl Glucoside, Phenoxyethanol, Ethylhexylglycerin, Parfum, Disodium Phosphate, Potassium Phosphate, Alpha-Isomethyl Ionone, Benzyl Salicylate, Limonene, Hydroxycitronellal",Sane Сыворотка Для Лица Против Токсинов Sane С Ниацинамидом,https://inkeedecoder.com/products/sane-syvorotka-dlia-litsa-protiv-toksinov-sane-s-niatsinamidom
acne,"Sea Silt Extract, Water (Aqua), Propanediol, Glyceryl Oleate Citrate, Octyldodecanol, Glycerin, Hydrogenated Coco-Glycerides, Squalane, Pearl Powder, Beta-Glucan, Palmitoyl Tripeptide-1, Sr-Hydrozoan Polypeptide-1, Berberis Vulgaris Root Extract, Acer Saccharum (Sugar Maple) Extract, Boswellia Carterii Oil, Gluconolactone, Vaccinium Myrtillus Fruit Extract, Sea Water (Maris Aqua), Citrus Aurantium Bergamia (Bergamot) Peel Oil, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Hydroxyethylcellulose, Lecithin, Panthenol, Pelvetia Canaliculata Extract, Pentylene Glycol, Potassium Sorbate, Saccharum Officinarum (Sugar Cane) Extract, Sodium Acrylates Copolymer, Sodium Benzoate, Sodium Hydroxide, Sodium Phytate, Benzyl Alcohol, Calcium Gluconate, Caprylyl Glycol, Citric Acid, Dehydroacetic Acid, Disodium Phosphate, Hydroxyacetophenone, Sodium Citrate, Sodium Phosphate, Limonene, Linalool",MARA Beauty Pearl Peptide Glaze Facial Essence,https://inkeedecoder.com/products/mara-beauty-pearl-peptide-glaze-facial-essence
acne,"Aqua, Zinc Oxide, Cyclohexasiloxane, Butyloctyl Salicylate, Propanediol, Propylheptyl Caprylate, Dicaprylyl Carbonate, Isododecane, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Caprylyl Methicone, Methyl Methacrylate Crosspolymer, Phyllanthus Emblica (Indian Gooseberry) Fruit Extract (100,00Ppb), Morus Nigra (Mulberry) Fruit Extract, Lycium Chinense (Goji Berry) Fruit Extract, Berberis Vulgaris (Barberry) Root Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Olea Europaea (Olive) Fruit Oil, Sodium Hyaluronate, Abies Sibirica Oil, Rosmarinus Officinalis Leaf Oil, Salvia Sclarea Oil, Anthemis Nobilis Flower Oil, Juniperus Mexicana Oil, Chamomilla Recutita (Matricaria) Flower Oil, Disteardimonium Hectorite, Magnesium Sulfate, Triethoxycaprylylsilane, 1,2-Hexanediol, Polyglyceryl-2 Dipolyhydroxystearate, Polymethylsilsesquioxane, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Glyceryl Caprylate, Caprylyl Glycol, Ethylhexylglycerin, Butylene Glycol, Tocopherol",Skinfood Berry Soothing Sun Cream,https://inkeedecoder.com/products/skinfood-berry-soothing-sun-cream
acne,"Purified Water, Dibutyl Adipate, Propanediol, Ethylhexyl Triazone, Terephthalylidene Dicamphor Sulfonic Acid, Polyglyceryl-3 Distearate, Niacinamide, Tromethamine, Cetearyl Alcohol, 1,2-Hexanediol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Vaccinium Macrocarpon Extract (10,000 Ppm), Pentylene Glycol, Polysilicone-15, Morus Nigra Fruit Extract, Goji Berry Extract, Berberis Vulgaris Root Extract, Fragaria Chiloensis Extract (25 Ppb), Olive Oil, Abies Sibirica Oil, Rosemary Leaf Oil, Salvia Sclarea Oil, Chamomile Flower Oil, Juniperus Mexicana Oil, Chamomilla Recutita Flower Oil, Sodium Polyacryloyldimethyl Taurate, Glyceryl Stearate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Potassium Cetyl Phosphate, Glycerin, Glyceryl Stearate Citrate, Inulin Lauryl Carbamate, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Ethylhexylglycerin, Adenosine, Butylene Glycol",Skinfood Berry Moisturizing Sun Cream,https://inkeedecoder.com/products/skinfood-berry-moisturizing-sun-cream
acne,"Aqua, Dibutyl Adipate, Propanediol, Ethylhexyl Triazone, Terephthalylidene Dicamphor Sulfonic Acid, Polyglyceryl-3 Distearate, Niacinamide, Tromethamine, Cetearyl Alcohol, 1,2-Hexanediol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Vaccinium Angustifolium (Cranberry) Fruit Extract (10,000Ppm), Pentylene Glycol, Polysilicone-15, Morus Nigra (Mulberry) Fruit Extract, Lycium Chinense (Goji Berry) Fruit Extract, Berberis Vulgaris (Barberry) Root Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Olea Europaea (Olive) Fruit Oil, Abies Sibirica Oil, Rosmarinus Officinalis Leaf Oil, Salvia Sclarea Oil, Anthemis Nobilis Flower Oil, Juniperus Mexicana Oil, Chamomilla Recutita (Matricaria) Flower Oil, Sodium Polyacryloyldimethyl Taurate, Glyceryl Stearate, Bisethylhexyloxyphenol Methoxyphenyl Triazine, Potassium Cetyl Phosphate, Glycerin, Glyceryl Stearate Citrate, Inulin Lauryl Carbamate, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Ethylhexylglycerin, Adenosine, Butylene Glycol",Skinfood Berry Moisturizing Sun Cream,https://inkeedecoder.com/products/skinfood-berry-moisturizing-sun-cream-2
acne,"Water, Glycerin, Butylene Glycol, 1,2-Hexanediol, Tromethamine, Carbomer, Propanediol, Disodium EDTA, PEG-40 Hydrogenated Castor Oil, Malus Domestica Fruit Cell Culture Extract, PPG-26-Buteth-26, Rehmannia Glutinosa Root Extract, Panthenol, Caprylyl Glycol, Lycium Chinense Fruit Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Berberis Vulgaris Root Extract, Morus Nigra Fruit Extract, Cornus Officinalis Fruit Extract, Alisma Orientale Tuber Extract, Ethylhexylglycerin, Paeonia Suffruticosa Root Extract, Dioscorea Japonica Root Extract, Smilax Glabra Root Extract, Myristoyl Pentapeptide-4, Alanine/​Histidine/​Lysine Polypeptide Copper HCL, Hydroxyacetophenone, Camellia Japonica Flower Extract, Andrographis Paniculata Extract, Copper Tripeptide-1, Magnolia Officinalis Bark Extract, Biotin, Pentyleneglycol, Lespedeza Capitata Leaf/​Stem Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Madecassoside, Hydroxypropyl Cyclodextrin, Centella Asiatica Extract, Decyl Glucoside, Diospyros Kaki Fruit Extract, Camellia Japonica Leaf Extract, Ceratonia Siliqua (Carob) Fruit Extract, Camellia Sinensis Leaf Extract, Scutellaria Baicalensis Root Extract, Swertia Japonica Extract, Polygonum Multiflorum Root Extract, Eclipta Prostrata Extract, Polygonum Cuspidatum Root Extract, Angelica Gigas Root Extract, Curcuma Longa (Turmeric) Root Extract, Thuja Orientalis Leaf Extract, Zingiber Officinale (Ginger) Root Extract, Forsythia Suspensa Fruit Extract, Schisandra Chinensis Fruit Extract, Ginkgo Biloba Leaf Extract, Panax Ginseng Root Extract, Carthamus Tinctorius (Safflower) Flower Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Glycine Soja (Soybean) Seed Extract, Chrysanthemum Zawadskii Extract, Ficus Carica (Fig) Fruit Extract, Artemisia Princeps Leaf Extract, Houttuynia Cordata Extract, Ganoderma Lucidum (Mushroom) Extract, Sophora Flavescens Root Extract, Acorus Gramineus Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Aspergillus Ferment",ViveLab Revive Therapy Hair Brow Lash Serum,https://inkeedecoder.com/products/vivelab-revive-therapy-hair-brow-lash-serum
acne,"Aqua, Ricinus Communis Seed Oil, Cetearyl Alcohol, Organic Prunus Amygdalus Dulcis*, Organic Prunus Armeniaca Kernel Oil*, Organic Simmondsia Chinensis Seed Oil, Theobroma Cacao Seed Butter*, Persea Gratissima Oil, Butyrospermum Parkii Butter, Lavender Hydrosol, Lavender Essential Oil, Sesamum Indicum Oil, Ashwagandha Extract, Calendula Officinalis Flower Extract, Red Algae Extract, Tocopherol, Fragaria Chiloensis Fruit Extract, Berberis Vulgaris Root Extract, Camellia Japonica Flower Extract",CoNatural Ultra Body Butter,https://inkeedecoder.com/products/conatural-ultra-body-butter
acne,"Water, Myristic Acid, Glycerin, Methylpropanediol, Potassium Hydroxide, Coco-Glucoside, Lauric Acid, Palmitic Acid, Stearic Acid, Glyceryl Stearate, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Ulmus Davidiana Root Extract, Amaranthus Caudatus Seed Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Acmella Oleracea Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Berberis Vulgaris Root Extract, Echinacea Angustifolia Extract, Salix Alba (Willow) Bark Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Pinus Palustris Leaf Extract, Centella Asiatica Leaf Extract, Cryptomeria Japonica Leaf Extract, Nelumbo Nucifera Leaf Extract, Panax Ginseng Berry Extract, Pueraria Lobata Root Extract, Piper Methysticum Leaf/​Root/​Stem Extract, Hydrogenated Lecithin, Salicylic Acid, Sorbitan Olivate, Decylene Glycol, Disodium EDTA, Butylene Glycol, Propanediol, Tocopherol, Ceramide NP, Ethyl Hexanediol, Beta-Glucan, Polyquaternium-51, Saccharomyces Ferment Filtrate, 1,2-Hexanediol, Fragrance, Ethylhexylglycerin, Hydroxyacetophenone",The Saem See & Saw A.C Control Deep Cleansing Foam,https://inkeedecoder.com/products/the-saem-see-saw-a-c-control-deep-cleansing-foam
acne,"Aqua, Propylheptyl Caprylate, Cetearyl Alcohol, Butyrospermum Parkii (Shea Butter) Fruit, Sodium Olivoyl Glutamate, Persea Gratissima (Avocado) Oil, Pentylene Glycol, Squalane (Olive), Glyceryl Stearate, Dipropylene Glycol, Glycerin, Ethylhexylglycerin, Caprylhydroxamic Acid, Coffea Arabica (Coffee) Seed Extract, Propanediol, Tephrosia Purpurea Seed Extract, Morus Nigra Fruit Extract, Lycium Chinense Fruit Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Berberis Vulgaris Root Extract, Niacinamide, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Xanthan Gum, Parfum",Sane Niacinamide + Caffeine 1.5% Energizing Eye Cream,https://inkeedecoder.com/products/sane-niacinamide-caffeine-1-5-energizing-eye-cream
acne,"Aqua, Dibutyl Adipate, Propanediol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Titanium Dioxide, Ethylhexyl Triazone, Polyglyceryl-3 Distearate, Niacinamide, Caprylyl Methicone, Capric/​Caprylic Triglycerides, Dicaprylyl Ether, 1,2-Hexanediol, Diethylhexyl Butamido Triazone, Pentylene Glycol, Glycerin, Vaccinium Macrocarpon (Cranberry) Fruit Extract (10,000Ppm), Polymethylsilsesquioxane, Morus Nigra (Mulberry) Fruit Extract, Lycium Chinense Fruit (Goji Berry) Extract, Berberis Vulgaris Root (Barberry) Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Olea Europaea (Olive) Fruit Oil, Abies Sibirica Oil, Fragrance, Rosmarinus Officinalis Leaf Oil, Salvia Sclarea Oil, Anthemis Nobilis Flower Oil, Juniperus Mexicana Oil, Chamomilla Recutita (Matricaria) Flower Oil, Glyceryl Stearate, Behenyl Alcohol, Poly C10-30 Alkyl Acrylate, Microcrystalline Cellulose, Polyhydroxystearic Acid, Ammonium Polyacryloyldimethyl Taurate, Alumina, Stearic Acid, Cellulose Gum, Glyceryl Stearate Citrate, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Ethylhexylglycerin, Xanthan Gum, Adenosine, T-Butyl Alcohol, Butylene Glycol",Skinfood Berry Glowing Sun Cream,https://inkeedecoder.com/products/skinfood-berry-glowing-sun-cream
